,id,Years,School,Expert,Union,Married,Black,Hisp,Wage
3519,8991.0,1985.0,11.0,8.0,0.0,0.0,1.0,0.0,2.2077944
3520,8997.0,1986.0,14.0,8.0,1.0,0.0,1.0,0.0,2.381883
3521,8997.0,1982.0,14.0,4.0,1.0,0.0,1.0,0.0,2.0689397
3522,8997.0,1980.0,14.0,2.0,1.0,0.0,1.0,0.0,1.8126427
3523,8997.0,1985.0,14.0,7.0,1.0,0.0,1.0,0.0,2.3095772
3524,8997.0,1983.0,14.0,5.0,1.0,0.0,1.0,0.0,2.210918
3525,8997.0,1987.0,14.0,9.0,1.0,0.0,1.0,0.0,2.2822924
3526,8997.0,1981.0,14.0,3.0,1.0,0.0,1.0,0.0,1.9676502
3527,8997.0,1984.0,14.0,6.0,1.0,0.0,1.0,0.0,2.3439448
3528,9014.0,1985.0,12.0,9.0,0.0,0.0,1.0,0.0,1.7201461
3529,9014.0,1984.0,12.0,8.0,0.0,0.0,1.0,0.0,1.0748135
3530,9014.0,1982.0,12.0,6.0,0.0,0.0,1.0,0.0,1.4603912
3531,9014.0,1986.0,12.0,10.0,0.0,1.0,1.0,0.0,2.174655
3532,9014.0,1983.0,12.0,7.0,1.0,0.0,1.0,0.0,1.4124103
3533,9014.0,1987.0,12.0,11.0,0.0,1.0,1.0,0.0,1.8122888
3534,9014.0,1980.0,12.0,4.0,0.0,0.0,1.0,0.0,1.8297106
3535,9014.0,1981.0,12.0,5.0,0.0,0.0,1.0,0.0,1.483992
3536,9015.0,1983.0,9.0,10.0,1.0,1.0,1.0,0.0,1.7338371
3537,9015.0,1981.0,9.0,8.0,0.0,0.0,1.0,0.0,1.3914065
3538,9015.0,1985.0,9.0,12.0,0.0,1.0,1.0,0.0,1.7649229
3539,9015.0,1980.0,9.0,7.0,0.0,0.0,1.0,0.0,1.3998055
3540,9015.0,1984.0,9.0,11.0,0.0,1.0,1.0,0.0,1.556777
3541,9015.0,1986.0,9.0,13.0,0.0,1.0,1.0,0.0,1.6730626
3542,9015.0,1982.0,9.0,9.0,0.0,0.0,1.0,0.0,1.3801513
3543,9015.0,1987.0,9.0,14.0,1.0,1.0,1.0,0.0,1.3018557
3544,9027.0,1981.0,12.0,4.0,0.0,0.0,0.0,0.0,1.600313
3545,9027.0,1980.0,12.0,3.0,0.0,0.0,0.0,0.0,1.5793356
3546,9027.0,1983.0,12.0,6.0,1.0,0.0,0.0,0.0,2.3611052
3547,9027.0,1985.0,12.0,8.0,1.0,0.0,0.0,0.0,2.4433475
3548,9027.0,1984.0,12.0,7.0,1.0,0.0,0.0,0.0,2.2730775
3549,9027.0,1986.0,12.0,9.0,1.0,0.0,0.0,0.0,2.503426
3550,9027.0,1987.0,12.0,10.0,1.0,0.0,0.0,0.0,2.3093765
3551,9027.0,1982.0,12.0,5.0,0.0,0.0,0.0,0.0,2.400315
3552,9066.0,1984.0,11.0,5.0,1.0,0.0,1.0,0.0,1.2461908
3553,9066.0,1983.0,11.0,4.0,0.0,0.0,1.0,0.0,1.1069628
3554,9066.0,1987.0,11.0,8.0,1.0,0.0,1.0,0.0,1.7275234
3555,9066.0,1986.0,11.0,7.0,0.0,0.0,1.0,0.0,1.6689332
3556,9066.0,1985.0,11.0,6.0,0.0,0.0,1.0,0.0,1.4158467
3557,9066.0,1980.0,11.0,1.0,1.0,0.0,1.0,0.0,1.6018832
3558,9066.0,1981.0,11.0,2.0,0.0,0.0,1.0,0.0,1.4293976
3559,9066.0,1982.0,11.0,3.0,0.0,0.0,1.0,0.0,-1.2167372
3560,9082.0,1987.0,8.0,11.0,0.0,1.0,0.0,0.0,1.7069283
3561,9082.0,1981.0,8.0,5.0,0.0,0.0,0.0,0.0,1.2930259
3562,9082.0,1982.0,8.0,6.0,0.0,0.0,0.0,0.0,1.634414
3563,9082.0,1984.0,8.0,8.0,0.0,1.0,0.0,0.0,1.6180079
3564,9082.0,1985.0,8.0,9.0,0.0,0.0,0.0,0.0,1.5146474
3565,9082.0,1986.0,8.0,10.0,0.0,1.0,0.0,0.0,1.4685291
3566,9082.0,1980.0,8.0,4.0,0.0,0.0,0.0,0.0,-0.07355246
3567,9082.0,1983.0,8.0,7.0,0.0,1.0,0.0,0.0,1.6885257
3568,9131.0,1980.0,5.0,9.0,0.0,0.0,0.0,0.0,1.1068288
3569,9131.0,1987.0,5.0,16.0,0.0,1.0,0.0,0.0,1.4594674
3570,9131.0,1985.0,5.0,14.0,0.0,1.0,0.0,0.0,1.4918326
3571,9131.0,1983.0,5.0,12.0,0.0,1.0,0.0,0.0,1.3999877
3572,9131.0,1981.0,5.0,10.0,0.0,1.0,0.0,0.0,1.0277462
3573,9131.0,1984.0,5.0,13.0,0.0,1.0,0.0,0.0,1.5895699
3574,9131.0,1986.0,5.0,15.0,0.0,1.0,0.0,0.0,1.3735148
3575,9131.0,1982.0,5.0,11.0,0.0,1.0,0.0,0.0,1.2625654
3576,9132.0,1980.0,6.0,7.0,0.0,1.0,0.0,0.0,1.224856
3577,9132.0,1984.0,6.0,11.0,0.0,1.0,0.0,0.0,1.6180079
3578,9132.0,1986.0,6.0,13.0,0.0,1.0,0.0,0.0,1.8512547
3579,9132.0,1983.0,6.0,10.0,0.0,1.0,0.0,0.0,1.5129745
3580,9132.0,1987.0,6.0,14.0,1.0,1.0,0.0,0.0,1.861079
3581,9132.0,1982.0,6.0,9.0,0.0,1.0,0.0,0.0,1.5966736
3582,9132.0,1981.0,6.0,8.0,0.0,1.0,0.0,0.0,1.1752234
3583,9132.0,1985.0,6.0,12.0,0.0,1.0,0.0,0.0,1.5146474
3584,9154.0,1986.0,15.0,8.0,0.0,0.0,0.0,0.0,2.4286559
3585,9154.0,1984.0,15.0,6.0,1.0,0.0,0.0,0.0,2.4546368
3586,9154.0,1987.0,15.0,9.0,1.0,0.0,0.0,0.0,2.6020887
3587,9154.0,1981.0,15.0,3.0,1.0,0.0,0.0,0.0,2.5306332
3588,9154.0,1985.0,15.0,7.0,1.0,0.0,0.0,0.0,2.069024
3589,9154.0,1982.0,15.0,4.0,1.0,0.0,0.0,0.0,2.1707926
3590,9154.0,1980.0,15.0,2.0,1.0,0.0,0.0,0.0,2.5638537
3591,9154.0,1983.0,15.0,5.0,1.0,0.0,0.0,0.0,2.1974225
3592,9158.0,1984.0,12.0,8.0,0.0,1.0,0.0,0.0,1.1717207
3593,9158.0,1980.0,12.0,4.0,0.0,1.0,0.0,0.0,1.5010657
3594,9158.0,1987.0,12.0,11.0,0.0,1.0,0.0,0.0,1.0966687
3595,9158.0,1981.0,12.0,5.0,0.0,1.0,0.0,0.0,1.4036287
3596,9158.0,1985.0,12.0,9.0,0.0,1.0,0.0,0.0,1.0753481
3597,9158.0,1982.0,12.0,6.0,0.0,1.0,0.0,0.0,1.0584817
3598,9158.0,1986.0,12.0,10.0,0.0,1.0,0.0,0.0,1.0773255
3599,9158.0,1983.0,12.0,7.0,0.0,1.0,0.0,0.0,1.1469911
3600,9184.0,1983.0,11.0,6.0,0.0,0.0,0.0,0.0,1.1735164
3601,9184.0,1981.0,11.0,4.0,0.0,1.0,0.0,0.0,1.2039728
3602,9184.0,1980.0,11.0,3.0,0.0,1.0,0.0,0.0,1.3048987
3603,9184.0,1984.0,11.0,7.0,0.0,1.0,0.0,0.0,1.1145242
3604,9184.0,1986.0,11.0,9.0,0.0,1.0,0.0,0.0,1.3713913
3605,9184.0,1982.0,11.0,5.0,0.0,1.0,0.0,0.0,1.2850382
3606,9184.0,1985.0,11.0,8.0,0.0,1.0,0.0,0.0,1.1404347
3607,9184.0,1987.0,11.0,10.0,0.0,1.0,0.0,0.0,2.0941877
3608,9230.0,1986.0,11.0,7.0,1.0,0.0,1.0,0.0,1.9465649
3609,9230.0,1983.0,11.0,4.0,0.0,0.0,1.0,0.0,1.684383
3610,9230.0,1987.0,11.0,8.0,1.0,0.0,1.0,0.0,2.074653
3611,9230.0,1981.0,11.0,2.0,0.0,0.0,1.0,0.0,0.8966924
3612,9230.0,1984.0,11.0,5.0,0.0,0.0,1.0,0.0,1.1646032
3613,9230.0,1980.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0901234
3614,9230.0,1985.0,11.0,6.0,0.0,0.0,1.0,0.0,1.729596
3615,9230.0,1982.0,11.0,3.0,0.0,0.0,1.0,0.0,0.8024934
3616,9265.0,1981.0,11.0,2.0,0.0,0.0,0.0,1.0,0.9976364
3617,9265.0,1983.0,11.0,4.0,1.0,0.0,0.0,1.0,1.4947054
3618,9265.0,1980.0,11.0,1.0,0.0,0.0,0.0,1.0,1.2357284
3619,9265.0,1984.0,11.0,5.0,0.0,0.0,0.0,1.0,1.9485537
3620,9265.0,1985.0,11.0,6.0,0.0,0.0,0.0,1.0,1.8946697
3621,9265.0,1987.0,11.0,8.0,0.0,0.0,0.0,1.0,2.266544
3622,9265.0,1986.0,11.0,7.0,0.0,0.0,0.0,1.0,2.256119
3623,9265.0,1982.0,11.0,3.0,0.0,0.0,0.0,1.0,1.4504383
3624,9367.0,1984.0,11.0,6.0,0.0,0.0,1.0,0.0,1.4800929
3625,9367.0,1983.0,11.0,5.0,0.0,0.0,1.0,0.0,1.4372119
3626,9367.0,1982.0,11.0,4.0,0.0,0.0,1.0,0.0,1.3150705
3627,9367.0,1986.0,11.0,8.0,0.0,0.0,1.0,0.0,1.6540867
3628,9367.0,1980.0,11.0,2.0,0.0,0.0,1.0,0.0,0.93169445
3629,9367.0,1985.0,11.0,7.0,0.0,0.0,1.0,0.0,1.6789504
3630,9367.0,1981.0,11.0,3.0,0.0,0.0,1.0,0.0,0.79158723
3631,9367.0,1987.0,11.0,9.0,0.0,0.0,1.0,0.0,1.9205023
3632,9390.0,1985.0,12.0,9.0,0.0,0.0,1.0,0.0,2.1937904
3633,9390.0,1984.0,12.0,8.0,0.0,0.0,1.0,0.0,2.320027
3634,9390.0,1986.0,12.0,10.0,0.0,0.0,1.0,0.0,2.4138799
3635,9390.0,1982.0,12.0,6.0,1.0,0.0,1.0,0.0,1.966351
3636,9390.0,1981.0,12.0,5.0,1.0,0.0,1.0,0.0,1.9810766
3637,9390.0,1983.0,12.0,7.0,0.0,0.0,1.0,0.0,2.4898663
3638,9390.0,1980.0,12.0,4.0,0.0,0.0,1.0,0.0,-0.8876855
3639,9390.0,1987.0,12.0,11.0,1.0,0.0,1.0,0.0,2.1919897
3640,9391.0,1982.0,11.0,5.0,0.0,0.0,1.0,0.0,1.7588954
3641,9391.0,1980.0,11.0,3.0,0.0,0.0,1.0,0.0,1.3206471
3642,9391.0,1987.0,11.0,10.0,0.0,0.0,1.0,0.0,1.5713557
3643,9391.0,1986.0,11.0,9.0,0.0,0.0,1.0,0.0,2.113619
3644,9391.0,1981.0,11.0,4.0,0.0,0.0,1.0,0.0,1.1075809
3645,9391.0,1984.0,11.0,7.0,0.0,0.0,1.0,0.0,1.3207563
3646,9391.0,1983.0,11.0,6.0,0.0,0.0,1.0,0.0,1.3049365
3647,9391.0,1985.0,11.0,8.0,0.0,0.0,1.0,0.0,1.5146474
3648,9418.0,1986.0,15.0,8.0,0.0,1.0,1.0,0.0,2.5482554
3649,9418.0,1980.0,15.0,2.0,0.0,0.0,1.0,0.0,2.1328652
3650,9418.0,1984.0,15.0,6.0,0.0,1.0,1.0,0.0,2.0902765
3651,9418.0,1981.0,15.0,3.0,0.0,0.0,1.0,0.0,2.1463957
3652,9418.0,1987.0,15.0,9.0,0.0,1.0,1.0,0.0,2.754728
3653,9418.0,1985.0,15.0,7.0,0.0,1.0,1.0,0.0,2.4396508
3654,9418.0,1982.0,15.0,4.0,0.0,0.0,1.0,0.0,2.3688998
3655,9418.0,1983.0,15.0,5.0,0.0,1.0,1.0,0.0,2.3700113
3656,9424.0,1981.0,12.0,4.0,1.0,0.0,0.0,1.0,1.8777019
3657,9424.0,1982.0,12.0,5.0,0.0,0.0,0.0,1.0,1.8728249
3658,9424.0,1980.0,12.0,3.0,1.0,0.0,0.0,1.0,2.0357862
3659,9424.0,1983.0,12.0,6.0,1.0,0.0,0.0,1.0,1.8972603
3660,9424.0,1984.0,12.0,7.0,1.0,0.0,0.0,1.0,1.90569
3661,9424.0,1985.0,12.0,8.0,1.0,0.0,0.0,1.0,1.8960149
3662,9424.0,1986.0,12.0,9.0,1.0,0.0,0.0,1.0,2.3472338
3663,9424.0,1987.0,12.0,10.0,1.0,1.0,0.0,1.0,2.2787483
3664,9447.0,1982.0,14.0,5.0,0.0,0.0,0.0,0.0,0.89660597
3665,9447.0,1986.0,14.0,9.0,0.0,0.0,0.0,0.0,1.7784704
3666,9447.0,1987.0,14.0,10.0,0.0,1.0,0.0,0.0,1.9664395
3667,9447.0,1981.0,14.0,4.0,0.0,0.0,0.0,0.0,1.4068531
3668,9447.0,1984.0,14.0,7.0,0.0,0.0,0.0,0.0,1.8496004
3669,9447.0,1980.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0502565
3670,9447.0,1983.0,14.0,6.0,0.0,0.0,0.0,0.0,2.4185572
3671,9447.0,1985.0,14.0,8.0,0.0,0.0,0.0,0.0,1.7563924
3672,9449.0,1984.0,15.0,6.0,0.0,0.0,0.0,0.0,1.6651168
3673,9449.0,1987.0,15.0,9.0,1.0,1.0,0.0,0.0,2.0217307
3674,9449.0,1985.0,15.0,7.0,0.0,1.0,0.0,0.0,1.9012116
3675,9449.0,1982.0,15.0,4.0,0.0,0.0,0.0,0.0,1.5070807
3676,9449.0,1986.0,15.0,8.0,1.0,1.0,0.0,0.0,1.8204831
3677,9449.0,1980.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0006015
3678,9449.0,1981.0,15.0,3.0,0.0,0.0,0.0,0.0,1.1851044
3679,9449.0,1983.0,15.0,5.0,0.0,0.0,0.0,0.0,1.2965521
3680,9453.0,1986.0,15.0,8.0,1.0,1.0,0.0,0.0,2.017903
3681,9453.0,1985.0,15.0,7.0,1.0,1.0,0.0,0.0,2.2420278
3682,9453.0,1981.0,15.0,3.0,1.0,0.0,0.0,0.0,1.9890574
3683,9453.0,1982.0,15.0,4.0,1.0,0.0,0.0,0.0,1.8728249
3684,9453.0,1980.0,15.0,2.0,1.0,0.0,0.0,0.0,2.043009
3685,9453.0,1984.0,15.0,6.0,1.0,0.0,0.0,0.0,2.023473
3686,9453.0,1987.0,15.0,9.0,0.0,1.0,0.0,0.0,2.045777
3687,9453.0,1983.0,15.0,5.0,1.0,0.0,0.0,0.0,1.9732462
3688,9468.0,1980.0,16.0,1.0,0.0,0.0,0.0,0.0,1.4207306
3689,9468.0,1985.0,16.0,6.0,0.0,1.0,0.0,0.0,2.0375025
3690,9468.0,1982.0,16.0,3.0,0.0,0.0,0.0,0.0,1.4163742
3691,9468.0,1984.0,16.0,5.0,0.0,0.0,0.0,0.0,1.8858217
3692,9468.0,1987.0,16.0,8.0,0.0,1.0,0.0,0.0,2.1645093
3693,9468.0,1983.0,16.0,4.0,0.0,0.0,0.0,0.0,1.5783954
3694,9468.0,1986.0,16.0,7.0,0.0,1.0,0.0,0.0,2.2034752
3695,9468.0,1981.0,16.0,2.0,0.0,0.0,0.0,0.0,1.3428757
3696,9502.0,1981.0,12.0,6.0,1.0,1.0,0.0,0.0,2.1115298
3697,9502.0,1984.0,12.0,9.0,0.0,1.0,0.0,0.0,2.1743238
3698,9502.0,1987.0,12.0,12.0,0.0,1.0,0.0,0.0,1.6197078
3699,9502.0,1983.0,12.0,8.0,1.0,1.0,0.0,0.0,2.46581
3700,9502.0,1982.0,12.0,7.0,1.0,1.0,0.0,0.0,1.9927136
3701,9502.0,1986.0,12.0,11.0,0.0,1.0,0.0,0.0,1.5143125
3702,9502.0,1980.0,12.0,5.0,1.0,1.0,0.0,0.0,2.075007
3703,9502.0,1985.0,12.0,10.0,0.0,1.0,0.0,0.0,1.7059709
3704,9505.0,1984.0,8.0,9.0,0.0,0.0,0.0,0.0,0.9893992
3705,9505.0,1981.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0791942
3706,9505.0,1980.0,8.0,5.0,0.0,0.0,0.0,0.0,1.1194955
3707,9505.0,1987.0,8.0,12.0,0.0,0.0,0.0,0.0,0.92069066
3708,9505.0,1983.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0322629
3709,9505.0,1985.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0728146
3710,9505.0,1986.0,8.0,11.0,0.0,0.0,0.0,0.0,1.052747
3711,9505.0,1982.0,8.0,7.0,0.0,0.0,0.0,0.0,0.9125242
3712,9603.0,1985.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0102942
3713,9603.0,1980.0,10.0,7.0,0.0,1.0,0.0,0.0,1.1909108
3714,9603.0,1984.0,10.0,11.0,0.0,1.0,0.0,0.0,1.0338509
3715,9603.0,1986.0,10.0,13.0,0.0,0.0,0.0,0.0,1.1087749
3716,9603.0,1983.0,10.0,10.0,0.0,1.0,0.0,0.0,1.1347785
3717,9603.0,1981.0,10.0,8.0,0.0,1.0,0.0,0.0,1.0694462
3718,9603.0,1982.0,10.0,9.0,0.0,1.0,0.0,0.0,1.2306656
3719,9603.0,1987.0,10.0,14.0,0.0,0.0,0.0,0.0,1.2115752
3720,9643.0,1983.0,12.0,5.0,0.0,0.0,0.0,1.0,1.1880175
3721,9643.0,1984.0,12.0,6.0,0.0,0.0,0.0,1.0,1.9604149
3722,9643.0,1986.0,12.0,8.0,0.0,0.0,0.0,1.0,1.7951653
3723,9643.0,1982.0,12.0,4.0,0.0,0.0,0.0,1.0,1.9613167
3724,9643.0,1985.0,12.0,7.0,0.0,0.0,0.0,1.0,1.6570941
3725,9643.0,1981.0,12.0,3.0,0.0,0.0,0.0,1.0,1.1394343
3726,9643.0,1980.0,12.0,2.0,0.0,0.0,0.0,1.0,1.7823373
3727,9643.0,1987.0,12.0,9.0,0.0,0.0,0.0,1.0,1.5270134
3728,9667.0,1987.0,13.0,8.0,0.0,1.0,0.0,1.0,3.0371332
3729,9667.0,1980.0,13.0,1.0,0.0,0.0,0.0,1.0,1.5571064
3730,9667.0,1986.0,13.0,7.0,0.0,1.0,0.0,1.0,2.923384
3731,9667.0,1981.0,13.0,2.0,0.0,0.0,0.0,1.0,1.6881505
3732,9667.0,1982.0,13.0,3.0,1.0,0.0,0.0,1.0,2.160507
3733,9667.0,1983.0,13.0,4.0,0.0,0.0,0.0,1.0,2.237485
3734,9667.0,1984.0,13.0,5.0,0.0,1.0,0.0,1.0,2.5662782
3735,9667.0,1985.0,13.0,6.0,0.0,1.0,0.0,1.0,2.599698
3736,9683.0,1984.0,12.0,9.0,0.0,1.0,1.0,0.0,0.9260633
3737,9683.0,1986.0,12.0,11.0,0.0,1.0,1.0,0.0,2.2398303
3738,9683.0,1980.0,12.0,5.0,0.0,0.0,1.0,0.0,0.7028115
3739,9683.0,1983.0,12.0,8.0,0.0,1.0,1.0,0.0,0.92998403
3740,9683.0,1987.0,12.0,12.0,1.0,0.0,1.0,0.0,1.8115199
3741,9683.0,1982.0,12.0,7.0,0.0,1.0,1.0,0.0,1.1849548
3742,9683.0,1981.0,12.0,6.0,1.0,1.0,1.0,0.0,1.3919923
3743,9683.0,1985.0,12.0,10.0,0.0,1.0,1.0,0.0,0.08783873
3744,9694.0,1982.0,15.0,3.0,0.0,0.0,0.0,0.0,2.0269756
3745,9694.0,1981.0,15.0,2.0,0.0,0.0,0.0,0.0,1.9889275
3746,9694.0,1987.0,15.0,8.0,0.0,1.0,0.0,0.0,2.342917
3747,9694.0,1986.0,15.0,7.0,0.0,1.0,0.0,0.0,2.3023303
3748,9694.0,1983.0,15.0,4.0,0.0,1.0,0.0,0.0,2.0534542
3749,9694.0,1984.0,15.0,5.0,0.0,1.0,0.0,0.0,2.311155
3750,9694.0,1980.0,15.0,1.0,0.0,0.0,0.0,0.0,1.6505566
3751,9694.0,1985.0,15.0,6.0,0.0,1.0,0.0,0.0,2.2998526
3752,9710.0,1984.0,12.0,8.0,0.0,0.0,0.0,0.0,-0.6390869
3753,9710.0,1981.0,12.0,5.0,0.0,0.0,0.0,0.0,1.1162672
3754,9710.0,1980.0,12.0,4.0,0.0,0.0,0.0,0.0,1.8710462
3755,9710.0,1985.0,12.0,9.0,0.0,0.0,0.0,0.0,1.7126033
3756,9710.0,1982.0,12.0,6.0,0.0,0.0,0.0,0.0,1.658858
3757,9710.0,1987.0,12.0,11.0,0.0,0.0,0.0,0.0,1.5712075
3758,9710.0,1983.0,12.0,7.0,0.0,0.0,0.0,0.0,1.5867636
3759,9710.0,1986.0,12.0,10.0,0.0,0.0,0.0,0.0,1.8301628
3760,9718.0,1987.0,13.0,8.0,0.0,1.0,0.0,0.0,2.623219
3761,9718.0,1983.0,13.0,4.0,0.0,0.0,0.0,0.0,2.4642088
3762,9718.0,1986.0,13.0,7.0,0.0,1.0,0.0,0.0,2.4931085
3763,9718.0,1984.0,13.0,5.0,0.0,0.0,0.0,0.0,2.3599453
3764,9718.0,1980.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0985622
3765,9718.0,1982.0,13.0,3.0,0.0,0.0,0.0,0.0,2.278771
3766,9718.0,1981.0,13.0,2.0,0.0,0.0,0.0,0.0,1.7404661
3767,9718.0,1985.0,13.0,6.0,0.0,0.0,0.0,0.0,2.5047195
3768,9725.0,1985.0,13.0,6.0,0.0,0.0,0.0,0.0,1.6852554
3769,9725.0,1981.0,13.0,2.0,0.0,0.0,0.0,0.0,1.3513563
3770,9725.0,1983.0,13.0,4.0,0.0,0.0,0.0,0.0,1.600138
3771,9725.0,1984.0,13.0,5.0,0.0,0.0,0.0,0.0,1.6112435
3772,9725.0,1980.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0391244
3773,9725.0,1982.0,13.0,3.0,0.0,0.0,0.0,0.0,1.6606063
3774,9725.0,1986.0,13.0,7.0,0.0,0.0,0.0,0.0,1.7840459
3775,9725.0,1987.0,13.0,8.0,0.0,0.0,0.0,0.0,1.8122888
3776,9744.0,1985.0,15.0,7.0,0.0,0.0,0.0,0.0,1.8899564
3777,9744.0,1982.0,15.0,4.0,0.0,0.0,0.0,0.0,1.9781854
3778,9744.0,1981.0,15.0,3.0,0.0,0.0,0.0,0.0,1.7719568
3779,9744.0,1983.0,15.0,5.0,0.0,0.0,0.0,0.0,1.8393544
3780,9744.0,1987.0,15.0,9.0,1.0,1.0,0.0,0.0,2.1049583
3781,9744.0,1980.0,15.0,2.0,1.0,0.0,0.0,0.0,1.6303211
3782,9744.0,1986.0,15.0,8.0,0.0,1.0,0.0,0.0,2.1588578
3783,9744.0,1984.0,15.0,6.0,0.0,0.0,0.0,0.0,1.9440019
3784,9752.0,1981.0,15.0,3.0,0.0,1.0,0.0,0.0,1.9717089
3785,9752.0,1987.0,15.0,9.0,0.0,1.0,0.0,0.0,3.1316535
3786,9752.0,1980.0,15.0,2.0,0.0,0.0,0.0,0.0,2.2454858
3787,9752.0,1983.0,15.0,5.0,0.0,1.0,0.0,0.0,2.5543475
3788,9752.0,1985.0,15.0,7.0,0.0,1.0,0.0,0.0,2.9661057
3789,9752.0,1982.0,15.0,4.0,0.0,1.0,0.0,0.0,2.232251
3790,9752.0,1986.0,15.0,8.0,0.0,1.0,0.0,0.0,2.9900882
3791,9752.0,1984.0,15.0,6.0,0.0,1.0,0.0,0.0,2.904641
3792,9776.0,1980.0,11.0,3.0,0.0,0.0,0.0,1.0,2.2809086
3793,9776.0,1987.0,11.0,10.0,1.0,1.0,0.0,1.0,2.217754
3794,9776.0,1981.0,11.0,4.0,1.0,1.0,0.0,1.0,2.0402207
3795,9776.0,1982.0,11.0,5.0,1.0,1.0,0.0,1.0,2.2060635
3796,9776.0,1986.0,11.0,9.0,1.0,1.0,0.0,1.0,2.2567198
3797,9776.0,1985.0,11.0,8.0,1.0,1.0,0.0,1.0,1.9405899
3798,9776.0,1984.0,11.0,7.0,1.0,1.0,0.0,1.0,2.2464192
3799,9776.0,1983.0,11.0,6.0,1.0,1.0,0.0,1.0,2.37712
3800,9786.0,1981.0,12.0,3.0,1.0,0.0,0.0,1.0,1.7085819
3801,9786.0,1984.0,12.0,6.0,0.0,0.0,0.0,1.0,1.910225
3802,9786.0,1983.0,12.0,5.0,1.0,0.0,0.0,1.0,1.8211372
3803,9786.0,1986.0,12.0,8.0,0.0,0.0,0.0,1.0,1.9227291
3804,9786.0,1985.0,12.0,7.0,0.0,0.0,0.0,1.0,1.874992
3805,9786.0,1987.0,12.0,9.0,0.0,0.0,0.0,1.0,2.0988803
3806,9786.0,1982.0,12.0,4.0,1.0,0.0,0.0,1.0,1.859402
3807,9786.0,1980.0,12.0,2.0,1.0,0.0,0.0,1.0,1.6666888
3808,9791.0,1985.0,15.0,6.0,0.0,1.0,0.0,0.0,2.587817
3809,9791.0,1986.0,15.0,7.0,0.0,1.0,0.0,0.0,2.5476122
3810,9791.0,1981.0,15.0,2.0,0.0,0.0,0.0,0.0,0.7727993
3811,9791.0,1983.0,15.0,4.0,0.0,1.0,0.0,0.0,-0.16476275
3812,9791.0,1984.0,15.0,5.0,0.0,1.0,0.0,0.0,2.5703993
3813,9791.0,1982.0,15.0,3.0,0.0,0.0,0.0,0.0,1.1695889
3814,9791.0,1987.0,15.0,8.0,0.0,1.0,0.0,0.0,2.517528
3815,9791.0,1980.0,15.0,1.0,0.0,0.0,0.0,0.0,0.817683
3816,9794.0,1985.0,12.0,8.0,1.0,1.0,0.0,0.0,1.7659618
3817,9794.0,1984.0,12.0,7.0,1.0,1.0,0.0,0.0,1.549015
3818,9794.0,1986.0,12.0,9.0,1.0,1.0,0.0,0.0,1.7458942
3819,9794.0,1983.0,12.0,6.0,1.0,1.0,0.0,0.0,1.6505518
3820,9794.0,1982.0,12.0,5.0,0.0,1.0,0.0,0.0,1.6197947
3821,9794.0,1981.0,12.0,4.0,1.0,1.0,0.0,0.0,1.609438
3822,9794.0,1987.0,12.0,10.0,1.0,1.0,0.0,0.0,2.1807854
3823,9794.0,1980.0,12.0,3.0,0.0,0.0,0.0,0.0,1.5249606
3824,9810.0,1983.0,11.0,5.0,0.0,1.0,0.0,1.0,1.0768312
3825,9810.0,1985.0,11.0,7.0,0.0,1.0,0.0,1.0,1.003293
3826,9810.0,1984.0,11.0,6.0,0.0,1.0,0.0,1.0,1.0302212
3827,9810.0,1987.0,11.0,9.0,0.0,0.0,0.0,1.0,1.3907989
3828,9810.0,1982.0,11.0,4.0,1.0,1.0,0.0,1.0,1.700352
3829,9810.0,1981.0,11.0,3.0,0.0,0.0,0.0,1.0,0.36179003
3830,9810.0,1980.0,11.0,2.0,0.0,0.0,0.0,1.0,1.2512186
3831,9810.0,1986.0,11.0,8.0,0.0,1.0,0.0,1.0,0.89870626
3832,9846.0,1987.0,12.0,10.0,1.0,1.0,0.0,1.0,2.313545
3833,9846.0,1984.0,12.0,7.0,0.0,1.0,0.0,1.0,2.0586395
3834,9846.0,1986.0,12.0,9.0,0.0,1.0,0.0,1.0,0.92403495
3835,9846.0,1980.0,12.0,3.0,0.0,1.0,0.0,1.0,2.098068
3836,9846.0,1981.0,12.0,4.0,0.0,1.0,0.0,1.0,2.3595846
3837,9846.0,1983.0,12.0,6.0,0.0,1.0,0.0,1.0,1.9477847
3838,9846.0,1982.0,12.0,5.0,0.0,1.0,0.0,1.0,2.1025283
3839,9846.0,1985.0,12.0,8.0,0.0,1.0,0.0,1.0,2.300416
3840,9859.0,1981.0,12.0,5.0,1.0,0.0,0.0,1.0,1.4983344
3841,9859.0,1984.0,12.0,8.0,1.0,0.0,0.0,1.0,1.8003294
3842,9859.0,1983.0,12.0,7.0,1.0,0.0,0.0,1.0,-0.79098725
3843,9859.0,1980.0,12.0,4.0,1.0,0.0,0.0,1.0,1.4479996
3844,9859.0,1987.0,12.0,11.0,1.0,0.0,0.0,1.0,1.7609955
